"NFT_ID","Issuer","Taxon","Serial","Name","URI","CID","Owner","Description","Image","Image CID","Compiler","Schema","NftType","License","Attribute Uga Base","Attribute Tattoo","Attribute Head","Attribute Chest","Attribute Mouth","Attribute Nose","Attribute Eyes","Attribute Consular","Attribute Consular "
"00081388C545AA833857B145D4246271C0A22ECCF82FE189302893C605841634","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542516","Gnostic Elder Uga733","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga733.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rNG796hdFuHzGV2Nw4Y6LzAhByZDvyHMf7","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga733.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Χάσμα της Νύξ","The Oracle’s Breath","The Ethereal Watcher","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1891942C2C705841633","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542515","Gnostic Elder Uga1898","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1898.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rDwrsmmDTS6oLtaKdrePSs7e5cuPYnqUCA","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1898.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","Nose of Nemesis","The Starlit Eye","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189025CF1C405841632","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542514","Gnostic Elder Uga1301","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1301.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rGxMdFdGrDzdpt6vgBQzFgtrA8BrhtED86","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1301.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Άβυσσος Στόμα ","Nose of Nemesis","The Watcher Beyond","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189EB7720C505841631","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542513","Gnostic Elder Uga1994","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1994.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rwyQZFE9oXFBoJMxTFwEGbSg9VZrUa3Kmy","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1994.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα της Πυθίας","The Seeker’s Scent","Eye of the Moirai","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189D4914FC205841630","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542512","Gnostic Elder Uga1793","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1793.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rEcVMUPPvimKKkYCrQ79vk4mkTzub2LrYc","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1793.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Seeker’s Scent","The Seer’s Tear","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189BDAB7EC30584162F","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542511","Gnostic Elder Uga2057","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga2057.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rGxMdFdGrDzdpt6vgBQzFgtrA8BrhtED86","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga2057.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Oracle’s Breath","Eye of the Moirai","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189A6C5ADC00584162E","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542510","Gnostic Elder Uga501","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga501.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rXVyXXZR25qWQUo5367fGS33WCkjGQ3qd","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga501.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα της Πυθίας","The Seeker’s Scent","The Prophet’s Window","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1898FDFDCC10584162D","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542509","Gnostic Elder Uga980","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga980.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rXVyXXZR25qWQUo5367fGS33WCkjGQ3qd","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga980.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Έρεβος","The Oracle’s Breath","The Abyssal Gaze","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18978FA0BCE0584162C","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542508","Gnostic Elder Uga1483","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1483.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rGy78gCsZz7EBPR5Cr43xBf398RiBZ8iyQ","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1483.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Ψιθυριστής του Κενού","Nose of Aeolus","The Shadow’s Lantern","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18962143ACF0584162B","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542507","Gnostic Elder Uga580","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga580.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rGxMdFdGrDzdpt6vgBQzFgtrA8BrhtED86","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga580.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Oracle’s Breath","The All-Knowing Sphere","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1894B2E69CC0584162A","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542506","Gnostic Elder Uga309","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga309.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rPddzkCYUmMLHqsL2hs3fxR4o44cHaA4ws","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga309.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Oracle’s Breath","The Eternal Glare","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189344898CD05841629","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542505","Gnostic Elder Uga584","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga584.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rKqqb5QZXVAL3VqXJL6obfRGeHou1DtyBV","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga584.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Θανάτου","Nose of Aeolus","The Eternal Glare","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1891D62C7CA05841628","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542504","Gnostic Elder Uga1802","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1802.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rN8smSTy2tjoM2dHND1q5MfQFvjtieQLnD","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1802.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Χάος","The Seeker’s Scent","Eye of Erebus","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189067CF6CB05841627","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542503","Gnostic Elder Uga1762","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1762.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rKa2baNNAhDX2AScGkc5UiCKRFRx1GRoiF","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1762.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Shadow Snout","Eye of Erebus","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189EF9725C805841626","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542502","Gnostic Elder Uga943","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga943.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","r4R78RQ9CKB1MXvtXonEX8wAAhhRPLmvaY","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga943.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Ψιθυριστής του Κενού","The Seeker’s Scent","The Starlit Eye","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189D8B154C905841625","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542501","Gnostic Elder Uga324","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga324.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rKqqb5QZXVAL3VqXJL6obfRGeHou1DtyBV","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga324.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Ψιθυριστής του Κενού","The Seeker’s Scent","The Abyssal Gaze","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189C1CB83B605841624","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542500","Gnostic Elder Uga1273","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1273.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rKqqb5QZXVAL3VqXJL6obfRGeHou1DtyBV","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1273.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Δόντια του Τυφώνα","Nose of Nemesis","The Eternal Beacon","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189AAE5B2B705841623","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542499","Gnostic Elder Uga442","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga442.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rLXFQypUUow3acB7Dx3n1zjBc8aU7iqk4","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga442.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Δόντια του Τυφώνα","The Oracle’s Breath","The All-Knowing Sphere","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18993FFE1B405841622","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542498","Gnostic Elder Uga622","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga622.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rBsrb8xWVihaspj1QnmwV27VT23D88GNrs","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga622.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Oracle’s Breath","The Serpent’s Eye","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1897D1A10B505841621","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542497","Gnostic Elder Uga883","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga883.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rUWh156c3TL7FqZQ39BysF44bAUWPAK2un","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga883.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Ψιθυριστής του Κενού","The Seeker’s Scent","The Prophet’s Window","",""
